X,Y,Country,Prov_Name,Pop,WindVel,GHI,SolarRestriction,TravelHours,NightLights,Elevation,Slope,LandCover,GridDistCurrent,GridDistPlan,SubstationDist,RoadDist,HydropowerFID,HydropowerDist,Hydropower,AgriDem
7625.334961,4098.349609,Afghanistan,Parwan,3350.738281,4.957713604,1859.310059,1,10,0,3434,26.92765236,10,64.79979706,43.43915176,64.90077209,7.67773056,383,30.60047531,117.632,9222.80062
7635.506836,4098.349609,Afghanistan,Parwan,2175.524414,4.598515987,1859.872437,1,5,0,3343,23.37590408,16,54.98581314,42.35158539,55.08707809,2.157371759,385,26.00558281,951.049,5988.061803
7645.678711,4098.349609,Afghanistan,Parwan,1479.007202,4.845829964,1838.633301,1,12,0,3980,37.13337326,10,45.32752991,32.18410492,45.43123245,7.947635651,385,24.75778198,951.049,4070.920315
7655.850586,4098.349609,Afghanistan,Parwan,1793.518311,4.570000172,1817.334961,1,2,0,3125,29.16871262,10,35.56834793,22.01662636,36.06027603,15.8509798,385,27.50528526,951.049,4936.602146
7666.022461,4098.349609,Afghanistan,Kabul,11665.49707,6.245859146,1852.375,1,20,0,4316,17.41977119,10,25.80916405,11.84914589,27.26949501,17.85261345,385,33.27264786,951.049,32108.90991
7676.194336,4098.349609,Afghanistan,Kabul,27628.94531,4.623792171,1885.589966,1,8,0,2581,27.94628716,16,16.04998207,1.681666851,19.84547234,8.090037346,392,28.81851387,498.606,53623.8116
7686.366211,4098.349609,Afghanistan,Kabul,38167.98047,4.570000172,1889.969971,1,2,8,1957,1.974826932,7,6.290798187,6.290798187,15.8428421,2.316440105,392,18.7034359,498.606,74078.56402
7696.538574,4098.349609,Afghanistan,Kabul,52055.99219,4.570000172,1904.204956,1,3,5,1826,7.411817551,10,3.468384981,3.468384981,17.25926208,4.926442146,392,8.721567154,498.606,101033.1986
7706.710449,4098.349609,Afghanistan,Kabul,14717.45605,4.570000172,1923.612427,1,8,0,1680,3.742854834,7,13.22756863,10.05433369,18.92692566,13.10730839,392,3.041124344,498.606,40509.33
7716.882324,4098.349609,Afghanistan,Parwan,6708.857422,4.570000172,1908.584961,1,7,0,1853,1.202143431,7,20.86751366,0.186827108,20.86751366,4.153757095,392,12.22156429,498.606,18465.91682
7727.054199,4098.349609,Afghanistan,Parwan,10281.40723,4.954918385,1906.038208,1,9,0,2641,9.244216919,10,22.49260712,9.680679321,22.49260712,5.636442184,410,19.84889603,204.441,28299.24662
7737.226074,4098.349609,Afghanistan,Parwan,5565.500488,6.269015789,1910.942383,1,11,0,1935,7.722608089,10,19.05758858,19.05758858,19.51145744,10.34997272,410,18.18274879,204.441,15318.8632
7747.397949,4098.349609,Afghanistan,Kapisa,2011.915894,6.001346111,1917.344971,1,6,0,1438,33.65262985,7,15.95487404,13.05302715,15.95487404,8.626190186,411,19.72832298,158.868,5537.734552
7757.569824,4098.349609,Afghanistan,Kabul,3374.849365,6.756392479,1944.713257,1,1,0,1152,4.157491684,7,9.682579994,3.03676939,9.723100662,0.826409161,411,25.3641758,158.868,9289.165612
7767.741699,4098.349609,Afghanistan,Laghman,2705.901611,6.670000076,1938.515015,1,6,0,1630,8.224018097,7,10.23372269,6.979488373,11.89347935,8.607987404,418,29.21712112,9800.72,7447.908181
7777.913574,4098.349609,Afghanistan,Laghman,12035.30469,4.841196537,1933.405029,1,7,0,1758,23.05610466,7,17.92983627,16.99574661,19.88231659,17.46323204,418,26.29187965,9800.72,33126.79363
7788.085449,4098.349609,Afghanistan,Laghman,19301.07422,4.650334358,1901.650024,1,11,0,1803,22.70145607,7,25.1329174,24.88967133,25.63569069,18.22667694,418,27.12602425,9800.72,37460.61082
7798.257324,4098.349609,Afghanistan,Laghman,5426.027832,6.385051727,1895.444946,1,7,0,1619,23.85242081,7,16.1507225,16.1507225,16.1507225,9.831373215,418,31.42156792,9800.72,14934.96915
7808.429199,4098.349609,Afghanistan,Laghman,13486.46094,5.773784161,1898.72998,0,1,0,876,1.655227065,12,6.854988575,6.854988575,6.854988575,2.199328423,418,38.02294159,9800.72,37121.05509
7818.601074,4098.349609,Afghanistan,Laghman,30136.58398,7.16829586,1894.650635,0,0,0,776,1.014743209,12,4.373925209,4.373925209,6.33019495,4.068393707,440,38.82568359,137.314,58490.77783
7828.772949,4098.349609,Afghanistan,Laghman,14063.00586,7.993695259,1921.168945,1,4,0,1196,23.85793495,7,6.365737438,6.365737438,15.49475288,13.04619503,412,34.42785263,769.055,38707.97666
7838.945313,4098.349609,Afghanistan,Nangarhar,6740.36084,7.705842495,1888.14502,1,10,0,2131,26.10152245,7,15.27640247,15.27640247,25.43695831,19.65421677,412,26.43502235,769.055,18552.62898
7849.117188,4098.349609,Afghanistan,Nangarhar,16873.62695,6.240734577,1860.6698,0,13,0,2644,42.24334717,10,25.16246796,25.16246796,35.50951767,9.862584114,412,20.47631454,769.055,50274.03847
7859.289063,4098.349609,Afghanistan,Kunar,14403.23438,4.510000229,1815.51001,1,7,0,1276,5.894721031,7,35.21173859,22.18971062,45.62617874,0.378899992,401,18.35796356,1792.72,39644.44484
7869.460938,4098.349609,Afghanistan,Kunar,11707.63965,4.510000229,1820.619995,1,8,0,1644,19.7669239,7,44.92866898,16.45191193,51.28570557,3.859941959,401,14.93012428,1792.72,32224.90602
7879.632813,4098.349609,Afghanistan,Kunar,11821.59277,4.510000229,1851.130737,1,5,0,1950,21.7943306,7,52.75614548,10.18938351,58.04445267,8.957547188,401,17.76901436,1792.72,32538.55837
7889.804688,4098.349609,Afghanistan,Kunar,13380.17676,6.242238998,1812.954956,1,1,0,1384,21.93763542,7,61.27619553,3.924648762,65.68888092,3.091723204,401,24.80932426,1792.72,36828.51126
7899.976563,4098.349609,Afghanistan,Kunar,10033.90137,6.199999809,1799.814941,1,1,0,737,1.543133974,7,70.23722839,3.192456245,73.94480896,2.546416759,401,33.49929428,1792.72,27617.99461
7910.148438,4098.349609,Afghanistan,Kunar,9080,6.603231907,1859.310059,1,4,0,1030,15.61632633,7,79.49025726,10.30956173,82.62915039,7.870750904,366,37.7790947,1562.97,24992.4114
7920.320313,4098.349609,Afghanistan,Kunar,7240.972656,6.199999809,1982.905151,0,0,0,0,0,0,88.94418335,17.40523529,91.62015533,10.81124687,367,35.88860703,2082.2,19930.54709
7930.492188,4098.349609,Afghanistan,Kunar,38.4245224,0,1984.81897,0,0,0,0,0,0,98.54121399,24.24960136,100.8358307,10.43357372,367,34.5852356,2082.2,105.7622766
6791.238281,4108.521484,Afghanistan,Herat,1131.214355,0,1914.769775,0,0,0,0,0,0,2.973326445,2.973326445,41.10736465,7.883899689,515,218.3509674,100.302,3113.631558
6801.410156,4108.521484,Afghanistan,Herat,1791.598022,4.110000134,1933.741821,1,3,0,711,0.575823367,7,8.122988701,8.122988701,50.74248886,12.48168755,515,210.1161804,100.302,4931.316612
6811.582031,4108.521484,Afghanistan,Herat,862.392334,4.650449276,1954.772095,1,7,0,733,0.705381811,7,13.27265072,13.27265072,60.55344772,7.766454697,515,202.0579376,100.302,2373.707489
6821.753906,4108.521484,Afghanistan,Herat,911.8834229,5.341085434,1961.14502,1,5,0,802,0.844731927,7,18.42231178,18.42231178,59.68462753,0.019913711,515,194.1981964,100.302,2509.930138
6831.92627,4108.521484,Afghanistan,Herat,854.7710571,5.460000038,1966.619995,1,3,0,863,1.045205235,7,24.21757889,24.21757889,55.27544403,8.342812538,515,186.562088,100.302,2352.730167
6842.098145,4108.521484,Afghanistan,Herat,1175.057739,5.439073086,1971.72998,1,3,0,919,2.154375792,7,32.09647751,32.09647751,52.4921875,17.31681633,515,179.1781616,100.302,3234.309079
6852.27002,4108.521484,Afghanistan,Herat,1578.433228,6.372068405,1973.920044,1,5,0,1087,10.80889416,7,40.99770737,40.99770737,51.59864426,21.76375961,515,172.0789185,100.302,4344.587292
6862.441895,4108.521484,Afghanistan,Herat,1072.424805,7.622988701,1952.38501,1,10,0,1193,3.030483007,7,50.38229752,45.95104599,52.69104385,22.24051285,515,165.3010406,100.302,2951.81519
6872.61377,4108.521484,Afghanistan,Herat,922.4740601,7.977406979,1934.5,1,11,0,1310,6.339426994,7,54.19029236,35.78325272,55.652565,17.65434837,311,156.7596436,496.085,2539.080531
6882.785645,4108.521484,Afghanistan,Herat,1571.036499,7.408238888,1935.944092,1,8,0,1483,3.903877974,7,44.22795105,25.61545563,56.58045578,11.67080116,311,147.3258667,496.085,4324.22803
6892.95752,4108.521484,Afghanistan,Herat,1878.525879,5.843083382,1931.944946,1,7,0,1258,3.601165771,7,34.05615234,15.44766045,49.07535172,12.51626396,311,137.9970093,496.085,5170.582775
6903.129395,4108.521484,Afghanistan,Herat,2660.575928,7.052662849,1919.783081,1,6,0,1638,9.261857986,7,23.88435173,5.279864311,42.68920135,9.99409771,311,128.7958527,496.085,7323.150679
6913.30127,4108.521484,Afghanistan,Herat,4960.529297,6.330965996,1919.612671,1,0,0,1380,10.07999516,7,13.71255112,4.887931347,37.99053574,0.415128022,311,119.7518463,496.085,13653.69923
6923.473145,4108.521484,Afghanistan,Herat,6270.222656,6.17258358,1926.10498,1,4,0,1252,0.829085886,7,3.540751457,3.540751457,35.65290451,7.183058262,311,110.9034348,496.085,17258.58857
6933.64502,4108.521484,Afghanistan,Herat,5331.684082,5.873692989,1916.61499,1,7,0,1317,6.794220924,7,6.631048679,6.631048679,36.13742447,15.98933792,311,102.3013992,496.085,14675.29097
6943.816895,4108.521484,Afghanistan,Herat,4190.144043,6.272884369,1920.994995,1,11,0,1385,10.2778759,7,16.80284882,16.80284882,39.33996964,18.2171917,311,94.01337433,496.085,11533.2383
6953.98877,4108.521484,Afghanistan,Herat,4553.17627,5.887475967,1914.790039,1,8,0,1300,6.725320816,7,26.97464752,19.60971832,44.67984009,13.71368217,311,86.13007355,496.085,12532.47297
6964.160645,4108.521484,Afghanistan,Herat,6326.487793,4.576963902,1899.824951,1,4,0,1308,3.990537405,7,37.14645004,14.06692219,51.49639511,10.38099003,311,78.77309418,496.085,17413.45657
6974.333008,4108.521484,Afghanistan,Herat,3635.596436,4.368947506,1903.109985,1,2,0,1326,8.661991119,7,47.31824875,8.524126053,59.28241348,12.40147305,311,72.10371399,496.085,10006.86364
6984.504883,4108.521484,Afghanistan,Badghis,1220.835083,4.638982773,1897.73645,1,7,0,1630,14.30189228,7,57.49004745,2.981330395,67.70425415,16.77193642,311,66.3296814,496.085,3360.309763
6994.676758,4108.521484,Afghanistan,Badghis,2618.883301,5.551388264,1906.76001,1,6,0,1838,15.45880222,7,67.66184998,2.561465502,76.55235291,19.97698212,311,61.70286179,496.085,7208.393048
7004.848633,4108.521484,Afghanistan,Badghis,5606.896973,5.557398319,1900.920044,1,6,0,1379,18.61573219,7,77.83364868,8.104261398,85.69477844,19.99016762,312,58.32186127,177.108,15432.80571
7015.020508,4108.521484,Afghanistan,Badghis,5771.240723,5.519142151,1895.727173,1,7,0,1662,5.29120636,7,88.00544739,13.64705658,95.04663849,9.966015816,312,56.48197174,177.108,15885.15666
7025.192383,4108.521484,Afghanistan,Badghis,2471.782227,4.925503731,1893.255005,1,1,0,1451,1.808391809,7,98.17724609,19.18985367,104.5517426,2.09901619,349,55.48023605,167.159,6803.502017
7035.364258,4108.521484,Afghanistan,Badghis,6877.755371,4.963283062,1916.077881,1,3,0,1787,13.48517799,7,108.3490448,24.73264885,114.1718292,10.76041412,349,47.71160126,167.159,18930.80306
7045.536133,4108.521484,Afghanistan,Badghis,11899.44629,5.081945896,1896.650024,1,1,0,1616,2.32064414,7,118.5208511,30.28976631,123.8801041,12.78291702,389,40.48041153,119.316,32752.8477
7055.708008,4108.521484,Afghanistan,Badghis,8567.325195,5.054233074,1883.035034,1,3,0,1485,9.040760994,10,128.6926422,37.02458191,133.6573639,6.893624306,389,30.40870094,119.316,23581.2903
7065.879883,4108.521484,Afghanistan,Badghis,4290.521973,4.900000095,1879.02002,1,2,0,1790,5.164405346,7,138.555954,36.76326752,143.489502,2.848087072,389,20.43648911,119.316,11809.52536
7076.051758,4108.521484,Afghanistan,Badghis,968.9319458,4.900000095,1898.588501,1,1,0,1604,17.19329834,7,148.2432404,37.09344101,153.3659515,3.917873621,389,10.84189034,119.316,2666.954385
7086.223633,4108.521484,Afghanistan,Badghis,802.7026367,4.900000095,1905.665039,1,5,0,1662,9.771584511,10,157.9914398,37.53697205,163.2787018,13.37826252,389,4.937462807,119.316,2209.413495
7096.395508,4108.521484,Afghanistan,Badghis,585.4686279,4.900000095,1892.890015,1,10,0,1724,7.921741486,7,167.7899628,36.63699722,173.2214813,16.91220665,386,5.417271137,106.985,1611.48379
7106.567383,4108.521484,Afghanistan,Badghis,1187.160767,4.900000095,1897.742065,1,9,0,1671,4.561645985,7,177.6304626,35.73701859,183.1894379,19.04584885,386,7.330167294,106.985,3267.622279
7116.739746,4108.521484,Afghanistan,Badghis,1771.066895,4.900000095,1923.550049,1,3,0,1851,9.643372536,7,187.0179596,34.83704376,187.0179596,22.62857246,386,16.88346481,106.985,4874.805337
7126.911621,4108.521484,Afghanistan,Badghis,1365.373901,4.900000095,1940.339966,1,3,0,2111,7.227590561,10,181.9725037,33.93706894,181.9725037,28.27851677,375,23.92747307,115.265,3758.148266
7137.083496,4108.521484,Afghanistan,Badghis,851.501709,4.900000095,1939.307983,1,6,0,2217,7.62935257,7,177.3674164,32.99315262,177.3674164,32.74928284,368,30.39347839,260.71,2343.73139
7147.255371,4108.521484,Afghanistan,Badghis,782.1148071,4.900000095,1938.880005,1,13,0,2336,11.71729088,10,173.2378387,31.4736805,173.2378387,38.44046021,387,21.94744873,133.78,2152.746148
7157.427246,4108.521484,Afghanistan,Badghis,919.4763184,4.900000095,1940.885376,1,9,0,2365,21.1991024,10,169.6184845,29.95420837,169.6184845,42.57574081,387,12.54772568,133.78,2530.829342
7167.599121,4108.521484,Afghanistan,Badghis,694.3134766,4.900000095,1933.405029,1,3,0,2429,18.89276505,10,166.5426331,28.43473625,166.5426331,47.32709503,387,6.335279465,133.78,1911.075776
7177.770996,4108.521484,Afghanistan,Badghis,337.1034851,4.900000095,1949.464966,1,2,0,2251,8.117402077,10,164.0408478,27.11498642,164.0408478,53.60923004,387,11.39129448,133.78,927.8666283
7187.942871,4108.521484,Afghanistan,Badghis,325.138855,4.900000095,1968.444946,1,7,0,2696,2.634002447,10,162.1397247,26.55682945,162.1397247,60.95063782,377,15.75919437,150.572,894.9343643
7198.114746,4108.521484,Afghanistan,Badghis,629.2241821,4.900000095,1965.160034,1,2,0,2672,15.3717041,10,160.8605347,25.99867249,160.8605347,63.5362587,377,16.73451805,150.572,1731.919562
7208.286621,4108.521484,Afghanistan,Badghis,940.8530884,3.710000038,1975.015015,1,11,0,2985,15.46812057,10,160.2182007,25.44051743,160.2182007,66.49150085,377,22.77435875,150.572,2589.668222
7218.458496,4108.521484,Afghanistan,Ghor,1638.216675,3.710000038,1972.098267,1,10,0,2927,14.56577682,10,160.2203674,25.44115257,160.2203674,68.00592041,377,31.05212212,150.572,4509.139329
7228.630371,4108.521484,Afghanistan,Ghor,1543.497925,3.710000038,1978.665039,1,12,0,2929,8.104842186,10,160.8670197,26.01224899,160.8670197,70.72806549,377,40.20861435,150.572,4248.42898
7238.802246,4108.521484,Afghanistan,Ghor,1829.711304,3.710000038,1977.569946,1,13,0,3012,20.6122551,10,162.1504364,26.39630508,162.1504364,74.50733948,419,44.87733841,259.856,5036.222209
7248.974121,4108.521484,Afghanistan,Ghor,1910.496094,3.710000038,1974.038208,1,4,0,2871,3.493174791,10,164.0556793,18.97686195,164.0556793,79.0371933,407,39.72309494,144.411,5258.579776
7259.146484,4108.521484,Afghanistan,Ghor,970.8137817,3.710000038,1970.27002,1,2,0,2955,16.13684464,10,166.5614166,15.1793642,166.5614166,84.39511871,407,34.60737991,144.411,2672.134078
7269.318359,4108.521484,Afghanistan,Ghor,554.7559204,3.710000038,1951.438599,1,2,0,2475,17.52545547,10,169.6410217,17.53968048,169.6410217,81.10474396,407,32.00551605,144.411,1526.948039
7279.490234,4108.521484,Afghanistan,Ghor,939.7335205,3.710000038,1951.378052,1,5,0,2668,7.229007721,10,173.263916,24.32700539,173.263916,78.67995453,406,31.82156754,545.617,2586.586647
7289.662109,4108.521484,Afghanistan,Ghor,2041.337036,3.710000038,1951.655029,1,13,0,2927,2.841368675,10,177.3968048,32.90746689,177.3968048,77.42288208,405,31.02814484,138.049,5618.71531
7299.833984,4108.521484,Afghanistan,Ghor,2096.029297,3.710000038,1946.910034,1,17,0,2880,16.94308472,10,182.0049591,42.2011261,182.0049591,77.28779602,405,31.11538696,138.049,5769.25402
7310.005859,4108.521484,Afghanistan,Ghor,2554.715332,3.710000038,1961.14502,1,11,0,3175,14.49249172,10,187.0532532,51.8257103,187.0532532,75.15225983,399,29.99393654,101.224,7031.772753
7320.177734,4108.521484,Afghanistan,Ghor,2149.251709,3.710000038,1952.75,1,3,0,2945,6.599720955,10,192.5070648,61.62636566,192.5070648,66.84549713,399,25.85412025,101.224,5915.747018
7330.349609,4108.521484,Afghanistan,Ghor,2280.754639,3.710000038,1950.560059,1,4,0,3224,17.0457325,10,198.3329468,71.53075409,198.3329468,59.1245575,399,25.38051033,101.224,6277.704653
7340.521484,4108.521484,Afghanistan,Ghor,2523.164795,3.710000038,1938.697144,1,4,0,3230,27.38105583,10,200.9881134,81.50107574,200.9881134,52.24980545,395,24.09885597,101.431,6944.930903
7350.693359,4108.521484,Afghanistan,Ghor,2865.838867,3.710000038,1940.339966,1,14,0,3209,16.74637222,10,201.4748688,91.51576996,201.4748688,45.90407562,397,23.34929848,399.848,7888.130394
7360.865234,4108.521484,Afghanistan,Ghor,2192.955811,5.247673512,1950.194946,1,10,0,3510,21.39112282,10,202.4721069,101.5617218,202.4721069,40.50806808,393,21.78869057,127.349,6036.041169
7371.037109,4108.521484,Afghanistan,Ghor,1495.060547,3.710000038,1950.00769,1,13,0,3029,10.5235405,10,203.9723663,111.6304855,203.9723663,36.9557991,393,16.36498642,127.349,4115.106637
7381.208984,4108.521484,Afghanistan,Ghor,1591.762085,3.710000038,1932.503784,1,7,0,3192,5.015482426,10,205.9646301,121.7164001,205.9646301,35.65903854,393,16.36502266,127.349,4381.274547
7391.380859,4108.521484,Afghanistan,Ghor,1916.181152,3.710000038,1926.975586,1,9,0,3288,20.89252281,10,208.4348145,131.8155365,208.4348145,36.27085114,393,21.78877258,127.349,5274.227718
7401.552734,4108.521484,Afghanistan,Bamyan,2178.970703,4.173473835,1916.271118,1,13,0,3317,23.99153709,10,211.3661346,138.4155884,211.3661346,39.57925415,394,21.87738991,185.733,5997.547604
7411.725098,4108.521484,Afghanistan,Bamyan,2155.76416,7.73135376,1909.766235,1,5,0,3964,25.58197403,10,214.7397461,128.2880707,214.7397461,44.66646957,381,18.65150642,148.234,5933.672332
7421.896973,4108.521484,Afghanistan,Bamyan,826.0040894,6.264400959,1900.189941,1,9,0,2915,10.745368,10,218.5351257,118.1681595,218.5351257,34.56726837,390,11.30554581,476.785,2273.550003
7432.068848,4108.521484,Afghanistan,Bamyan,1070.039307,5.03000021,1890.699951,1,5,0,2611,0,10,222.7307434,108.0580292,222.7307434,24.52823067,390,6.640147686,476.785,2945.249183
7442.240723,4108.521484,Afghanistan,Bamyan,867.0155029,5.03000021,1885.589966,1,6,0,2959,20.40760422,10,227.3044281,97.9606781,227.3044281,14.67336655,390,12.93457508,476.785,2386.432615
7452.412598,4108.521484,Afghanistan,Bamyan,1038.193237,5.03000021,1871.005371,1,6,0,3384,13.1569643,10,229.2216644,87.88053131,232.2338409,5.993053913,390,22.3035965,476.785,2857.593887
7462.584473,4108.521484,Afghanistan,Bamyan,873.4070435,5.03000021,1863.689941,1,7,0,3045,0,10,220.506485,77.82427216,227.1983337,4.18296814,390,32.16415787,476.785,2404.025127
7472.756348,4108.521484,Afghanistan,Bamyan,1105.480835,5.03000021,1873.545044,0,5,0,3069,6.843076706,10,211.9211884,67.80251312,217.0958099,0.140253082,390,42.17287064,476.785,3042.800862
7482.928223,4108.521484,Afghanistan,Bamyan,890.9412842,5.03000021,1870.050537,0,5,0,3045,0.006550996,10,203.482193,57.83321381,207.0000916,5.415819645,409,42.03770828,402.973,2452.287567
7493.100098,4108.521484,Afghanistan,Bamyan,1532.612183,5.03000021,1861.302002,0,5,0,3331,1.498686552,10,195.2084808,47.94909668,196.9122009,1.577866435,409,36.55492401,402.973,4218.466322
7503.271973,4108.521484,Afghanistan,Bamyan,6216.280273,5.03000021,1886.670776,1,5,0,3256,2.593093157,10,186.7339325,38.21631241,186.8334198,4.830863953,409,33.35103607,402.973,17110.11387
7513.443848,4108.521484,Afghanistan,Bamyan,3365.676758,5.03000021,1894.19043,1,5,0,3240,8.093870163,10,176.6656799,28.78876114,176.7653198,4.59550333,409,33.09465408,402.973,9263.918303
7523.615723,4108.521484,Afghanistan,Bamyan,3085.56665,5.03000021,1918.328857,1,7,0,3044,8.870247841,10,166.6100159,20.10060692,166.7098236,4.459062099,415,35.70845795,155.413,8492.924133
7533.787598,4108.521484,Afghanistan,Bamyan,3601.710205,5.03000021,1930.849976,1,10,0,3042,11.70223999,10,156.5693665,13.64593506,156.669342,8.979757309,415,34.3091507,155.413,9913.592864
7543.959473,4108.521484,Afghanistan,Bamyan,3467.738525,5.03000021,1944.35498,0,8,0,2736,4.09244585,12,146.5468292,4.657429218,146.6469879,8.693935394,415,35.8619194,155.413,9544.840072
7554.131836,4108.521484,Afghanistan,Bamyan,3060.83374,5.03000021,1965.525024,1,3,0,2856,15.54488277,10,136.5463867,6.691583633,136.6467438,6.303434372,382,32.24785995,315.426,8424.847585
7564.303711,4108.521484,Afghanistan,Bamyan,3264.372559,5.03000021,1949.464966,1,7,0,2626,1.013712406,10,126.5732651,16.45768929,126.6738281,5.917957306,382,23.5725193,315.426,8985.081715
7574.475586,4108.521484,Afghanistan,Bamyan,1323.40918,5.03000021,1911.869995,1,8,0,2990,24.12878799,10,116.634491,22.0520668,116.7352676,3.889155865,382,16.68347359,315.426,3642.641705
7584.647461,4108.521484,Afghanistan,Bamyan,1640.459106,5.257175446,1899.976807,1,18,0,3917,25.834795,10,106.7396545,25.69330406,106.8406296,14.04850674,382,14.42041397,315.426,4515.311549
7594.819336,4108.521484,Afghanistan,Parwan,1526.566406,6.199260235,1852.01001,1,15,0,4120,26.91975975,10,96.90220642,29.37845612,97.00337219,15.07847023,382,18.56054688,315.426,4201.825513
7604.991211,4108.521484,Afghanistan,Parwan,3064.320068,5.490697861,1869.165039,1,11,0,3397,14.87257481,10,87.1415863,31.84056282,87.24289703,10.24293041,382,26.22927666,315.426,8434.443592
7615.163086,4108.521484,Afghanistan,Parwan,5926.29834,4.98267889,1863.528564,1,4,0,2964,18.48711777,10,77.47319794,32.93850708,77.58818817,5.852354527,383,30.90724754,117.632,16311.94782
7625.334961,4108.521484,Afghanistan,Parwan,3634.993652,4.570000172,1859.310059,1,2,0,2521,18.5325489,10,67.71401215,33.27924347,68.08426666,0.422899872,383,22.71098518,117.632,10005.20449
7635.506836,4108.521484,Afghanistan,Parwan,2145.435547,4.570000172,1859.872437,1,6,0,2634,25.45112228,10,57.95483017,32.78526688,58.80427551,2.660961151,385,16.66406631,951.049,5905.243153
7645.678711,4108.521484,Afghanistan,Parwan,1420.759521,4.570000172,1838.633301,1,2,0,2837,26.31904602,10,48.19564438,29.75361252,49.87337875,2.11032486,385,14.64064693,951.049,3910.595425
7655.850586,4108.521484,Afghanistan,Parwan,2138.048584,4.570000172,1817.334961,1,8,0,3524,22.80543137,10,38.4364624,23.26065254,41.51747131,12.27711296,385,18.91934013,951.049,5884.910772
7666.022461,4108.521484,Afghanistan,Kabul,6846.115234,4.838500977,1852.375,1,21,0,3468,29.72077751,10,28.67728043,13.31372261,34.16112137,20.30948448,385,26.61709595,951.049,18843.71459
7676.194336,4108.521484,Afghanistan,Kabul,17046.87109,4.730692387,1885.589966,1,14,0,3249,20.65548134,10,18.91809654,3.366791248,28.58670425,10.49453354,392,29.73433495,498.606,50790.2098
7686.366211,4108.521484,Afghanistan,Kabul,36277.05859,4.570000172,1889.969971,1,5,0,2129,14.13795471,10,9.158913612,6.580139637,25.96829796,2.37081027,392,20.08587646,498.606,70408.55645
7696.538574,4108.521484,Afghanistan,Kabul,52249.65625,4.570000172,1904.204956,1,0,6,1621,0.370373189,7,0.600269854,0.600269854,27.17426872,0.062289223,392,11.38813686,498.606,101409.0727
7706.710449,4108.521484,Afghanistan,Kabul,30335.50391,4.570000172,1923.612427,1,6,0,1709,9.142349243,7,10.3594532,7.584504604,28.74575233,9.615807533,392,7.929210186,498.606,58876.85282
7716.882324,4108.521484,Afghanistan,Parwan,16677.33984,4.570000172,1908.584961,1,11,0,2209,14.9593153,10,20.11863708,2.2830019,30.54264641,6.080035686,392,14.24747562,498.606,49689.21187
7727.054199,4108.521484,Afghanistan,Parwan,6392.600098,4.729959011,1906.038208,1,13,0,2242,10.74900341,7,29.87781906,12.15050888,32.18509293,2.291855812,384,22.77323151,9095.56,17595.42859
7737.226074,4108.521484,Afghanistan,Kapisa,3617.231445,6.625506401,1910.942383,1,12,0,1830,18.13279533,10,29.07779884,19.45772362,29.53764534,5.95183897,384,15.57452965,9095.56,9956.314583
7747.397949,4108.521484,Afghanistan,Kapisa,2375.268799,6.670000076,1917.344971,1,6,0,1608,10.09502125,7,23.40031052,10.21039772,23.40031052,7.200661659,384,13.1699419,9095.56,6537.851874
7757.569824,4108.521484,Afghanistan,Kabul,3185.267822,6.721599102,1944.713257,1,2,0,1316,2.009841204,10,19.31469917,0.96307236,19.68642235,2.77861619,384,17.64268303,9095.56,8767.34844
7767.741699,4108.521484,Afghanistan,Kabul,4782.097656,6.281233311,1938.515015,1,2,0,2195,15.76113605,7,19.56711769,8.752146721,20.84397697,12.94184017,384,25.61282158,9095.56,13162.57181
7777.913574,4108.521484,Afghanistan,Laghman,13336.2373,4.570000172,1933.405029,1,1,0,2070,13.30570793,7,24.48718262,18.76840591,26.23591042,22.75494576,361,32.47348785,4076.45,36707.56929
7788.085449,4108.521484,Afghanistan,Laghman,13898.97168,4.570000172,1901.650024,1,10,0,2324,29.63810921,10,29.50129128,28.78466225,29.50129128,16.02246475,361,28.77234268,4076.45,38256.47779
7798.257324,4108.521484,Afghanistan,Laghman,7387.498535,4.570000172,1895.444946,1,5,0,1318,17.11582375,10,21.20225716,21.20225716,21.20225716,6.093884945,361,28.42716026,4076.45,20333.85492
7808.429199,4108.521484,Afghanistan,Laghman,4546.171875,6.460408688,1898.72998,1,1,0,1236,10.87409401,10,15.35189724,15.35189724,15.35189724,2.600729465,361,31.54829216,4076.45,12513.19359
7818.601074,4108.521484,Afghanistan,Laghman,12600.08594,6.788995743,1894.650635,1,3,0,1256,12.63020325,7,14.53783989,14.53783989,15.12485504,11.68675709,361,37.27494431,4076.45,34681.33607
7828.772949,4108.521484,Afghanistan,Laghman,9311.134766,7.821925163,1921.168945,1,1,0,873,5.539187908,7,15.41772842,15.41772842,20.70693779,18.42520905,358,33.19244766,2926.41,25628.6025
7838.945313,4108.521484,Afghanistan,Laghman,4368.016113,6.14435482,1888.14502,1,7,0,1169,3.344995022,7,20.74975204,20.74975204,28.90897179,22.91079521,358,31.49010086,2926.41,12022.82552
7849.117188,4108.521484,Afghanistan,Nangarhar,13749.36719,4.510000229,1860.6698,1,16,0,2114,27.12048149,6,28.81550789,28.81550789,38.07381821,14.39202023,412,30.00462914,769.055,37844.69618
7859.289063,4108.521484,Afghanistan,Kunar,10459.4873,4.510000229,1815.51001,1,16,0,2726,14.5900898,10,37.90844727,30.72995377,47.6491127,7.856124401,401,27.27694893,1792.72,28789.40635
