Country,X,Y,Pop,GridDistCurrent,GridDistPlan,RoadDist,NightLights,TravelHours,GHI,WindVel,Hydropower,HydropowerDist,SubstationDist,LandCover,Elevation,Slope,SolarRestriction
Swaziland,3471.486328,-3058.875977,98.94364166,0.628014982,0.628014982,4.420748711,0,4,1953,6,165.5879974,28.56314278,15.66911316,9,1242,10.21898842,0
Swaziland,3472.486328,-3058.875977,111.4181366,1.061108828,1.061108828,4.509333611,0,5,1935,6,165.5879974,29.4346714,14.81541538,14,1182,7.855953693,0
Swaziland,3473.486328,-3058.875977,98.28694916,1.209088564,1.209088564,4.80869627,0,6,1935,6,165.5879974,30.31413269,13.98112965,9,1097,6.567680836,0
Swaziland,3474.486328,-3058.875977,102.4687805,1.588326812,1.588326812,5.283277988,0,6,1935,6,165.5879974,31.20085526,13.16994286,9,1107,2.958036661,0
Swaziland,3475.486328,-3058.875977,99.53531647,2.362314701,2.362314701,5.890882015,0,5,1935,6,165.5879974,32.09423828,12.38639736,9,1112,7.342887402,1
Swaziland,3476.486328,-3058.875977,147.9957886,3.253642559,3.253642559,6.594843388,0,5,1953,6,165.5879974,32.99374008,11.63607597,8,1150,10.85984612,1
Swaziland,3477.486328,-3058.875977,114.0903168,4.058430195,4.058430195,7.367593288,0,5,1953,6,165.5879974,33.89887238,10.92582703,9,993,8.106779099,1
Swaziland,3478.486328,-3058.875977,115.138237,4.339276314,4.339276314,8.189682007,0,5,1953,6,165.5879974,34.80920029,10.26397228,9,962,3.685827971,1
Swaziland,3479.486328,-3058.875977,111.9420547,4.620122433,4.620122433,9.047671318,0,5,1953,6,165.5879974,35.72431946,9.660463333,9,995,5.808221817,0
Swaziland,3480.486328,-3058.875977,32.92532349,4.900968552,4.900968552,9.92244339,0,5,1935,5,165.5879974,36.64387894,9.126882553,8,988,15.44486904,0
Swaziland,3481.486328,-3058.875977,9.450574875,5.181815147,5.181815147,10.79874134,0,6,1935,5,165.5879974,37.56754684,8.676139832,9,839,6.746419907,1
Swaziland,3482.486328,-3058.875977,9.631598473,5.384040833,5.384040833,11.69082069,0,6,1935,5,165.5879974,38.49502945,8.321708679,9,825,12.62610722,0
Swaziland,3483.486328,-3058.875977,10.28775692,5.626641273,5.626641273,12.59911728,0,5,1918,5,165.5879974,39.42605591,8.076277733,9,761,8.558151245,0
Swaziland,3484.486328,-3058.875977,10.22915173,6.020095825,6.020095825,13.52036285,0,5,1918,5,165.5879974,40.36038589,7.949949741,9,617,7.571249962,0
Swaziland,3485.486328,-3058.875977,137.2420502,6.544006348,6.544006348,14.45208263,0,3,1918,5,165.5879974,41.29779053,7.948403835,9,487,1.061856389,0
Swaziland,3486.486328,-3058.875977,196.1195068,7.156410694,7.156410694,15.39237309,0,3,1918,5,165.5879974,42.23806763,8.071713448,9,502,5.190507889,0
Swaziland,3487.486328,-3058.875977,163.9688873,7.777911186,7.777911186,16.33975601,0,3,1918,5,165.5879974,43.18102646,8.314324379,9,479,5.401052952,0
Swaziland,3488.486328,-3058.875977,88.46120453,8.399411201,8.399411201,16.83335686,0,2,1918,5,165.5879974,44.12649536,8.666222572,9,454,2.805497408,0
Swaziland,3489.486328,-3058.875977,103.4130249,8.686658859,8.686658859,17.25154114,6,1,1918,0,165.5879974,45.07432175,9.114759445,9,443,6.034102917,0
Swaziland,3490.486328,-3058.875977,70.70343781,8.920117378,8.920117378,17.23152351,6,1,1918,0,165.5879974,46.02435303,9.646464348,8,391,3.106618166,0
Swaziland,3491.486328,-3058.875977,4.845291615,9.153576851,9.153576851,17.08065414,5,1,1918,0,165.5879974,46.9764595,10.24839973,9,367,1.512623429,0
Swaziland,3492.486328,-3058.875977,12.94377518,9.38703537,9.38703537,16.98740768,5,1,1918,0,165.5879974,47.9305191,10.90894699,8,387,1.377512574,0
Swaziland,3493.486328,-3058.875977,11.16154194,9.620494843,9.620494843,16.95273972,6,1,1918,5,165.5879974,48.88641357,11.61811352,9,400,3.045140266,0
Swaziland,3494.486328,-3058.875977,6.104894638,9.853953362,9.853953362,16.9754734,6,1,1918,5,165.5879974,49.8440361,12.3675375,8,362,4.490175724,0
Swaziland,3495.486328,-3058.875977,5.329771042,10.08741283,10.08741283,17.01576233,7,1,1918,5,165.5879974,50.80329514,13.15033913,9,330,2.463125944,0
Swaziland,3496.486328,-3058.875977,35.09582901,10.32087135,10.32087135,17.05910492,8,1,1918,5,165.5879974,51.76409531,13.96090412,9,327,2.112457514,1
Swaziland,3497.486328,-3058.875977,322.3131714,10.55449867,10.55449867,17.14737129,8,1,1918,5,165.5879974,52.72635269,14.7946701,9,320,1.588172913,1
Swaziland,3498.486328,-3058.875977,288.5829163,10.83703518,10.83703518,17.29310989,7,1,1918,5,165.5879974,53.689991,15.64793015,8,304,0.845304728,1
Swaziland,3499.486328,-3058.875977,132.8811798,11.20201874,11.20201874,17.16230965,7,1,1918,5,165.5879974,54.65493393,16.51766205,9,295,0.236285657,1
Swaziland,3500.486328,-3058.875977,16.24633217,11.64169788,11.64169788,16.79475212,5,1,1918,5,165.5879974,55.62111664,17.4013958,14,294,0.52833879,1
Swaziland,3501.486328,-3058.875977,5.940776825,12.14461517,12.14461517,16.47976112,0,1,1918,5,165.5879974,56.58847427,18.29710388,8,350,4.955257893,1
Swaziland,3502.486328,-3058.875977,5.001274586,12.66153431,12.66153431,16.21825218,0,1,1918,0,165.5879974,57.5569458,19.20310974,8,402,6.447087765,1
Swaziland,3503.486328,-3058.875977,5.001274586,13.17845345,13.17845345,15.9718399,0,1,1927,0,165.5879974,58.52647781,20.11802292,8,472,6.199511528,0
Swaziland,3504.486328,-3058.875977,5.001274586,13.60676384,13.60676384,15.72542763,0,1,1927,0,165.5879974,59.49702072,20.66159821,8,598,12.94504356,0
Swaziland,3505.486328,-3058.875977,5.001274586,12.79488564,12.79488564,15.47901535,0,3,1927,0,165.5879974,60.46852112,20.75315094,8,409,10.02592182,0
Swaziland,3506.486328,-3058.875977,5.001274586,11.85583591,11.85583591,15.2449398,0,3,1927,0,165.5879974,61.44093704,20.89222145,8,336,2.692103386,0
Swaziland,3507.486328,-3058.875977,16.0281601,10.91678619,10.91678619,14.61475372,0,3,1927,6,8802.129883,61.81203461,21.07787132,8,313,1.344722152,0
Swaziland,3508.486328,-3058.875977,29.72058678,9.977736473,9.977736473,13.7221632,0,3,1927,6,8802.129883,61.26987839,21.30887794,9,355,2.840978622,0
Swaziland,3509.486328,-3058.875977,29.72058678,9.038686752,9.038686752,12.84540844,0,3,1927,6,8802.129883,60.73934555,21.58378983,9,474,9.40442276,0
Swaziland,3510.486328,-3058.875977,29.72058678,8.099637032,8.099637032,11.98796272,0,3,1935,6,8802.129883,60.2207489,21.90095139,4,469,9.07530117,0
Swaziland,3511.486328,-3058.875977,29.50588226,7.160587311,7.160587311,11.15428162,0,3,1935,6,8802.129883,59.71439362,22.25855637,4,466,7.889145851,0
Swaziland,3512.486328,-3058.875977,29.35382271,6.22153759,6.22153759,10.35010815,0,3,1935,6,8802.129883,59.22059631,22.65468979,8,672,10.32311821,0
Swaziland,3513.486328,-3058.875977,20.86540031,5.282487869,5.282487869,9.582151413,0,3,1935,6,8802.129883,58.73967361,23.08736992,4,772,9.289140701,0
Swaziland,3514.486328,-3058.875977,20.31545258,4.343438148,4.343438148,8.828248024,0,3,1909,6,8802.129883,58.27194214,23.5545826,8,674,7.653625488,1
Swaziland,3515.486328,-3058.875977,24.01124001,3.404388428,3.404388428,7.953173161,0,4,1909,5,8802.129883,57.81772614,24.05431366,8,477,9.964252472,0
Swaziland,3516.486328,-3058.875977,55.28609467,2.465338707,2.465338707,7.061521053,0,4,1909,5,8802.129883,57.37734604,24.58458328,9,341,2.597376108,0
Swaziland,3517.486328,-3058.875977,57.13589859,1.526288986,1.526288986,6.169868946,0,4,1909,5,8802.129883,56.95111847,25.14345551,8,312,4.644116879,0
Swaziland,3518.486328,-3058.875977,19.96780586,0.587239206,0.587239206,5.293590546,0,4,1909,5,8802.129883,56.53936768,25.72907066,8,313,3.272231102,1
Swaziland,3519.486328,-3058.875977,19.66399384,0.351810545,0.351810545,4.469200611,0,4,1909,5,8802.129883,56.14241409,26.33964157,8,294,0.974142373,0
Swaziland,3520.486328,-3058.875977,55.19502258,1.290860295,1.290860295,3.677088022,0,3,1909,5,4051.5,55.28038788,26.97347641,8,260,3.403769732,1
Swaziland,3521.486328,-3058.875977,64.0644989,2.229910135,2.229910135,2.884975672,0,3,1909,5,4051.5,54.36050415,27.6289711,9,288,4.070713997,1
Swaziland,3522.486328,-3058.875977,44.74563217,3.168959856,3.168959856,1.999403954,0,1,1909,5,4051.5,53.44350433,28.30462456,8,299,1.984579206,1
Swaziland,3523.486328,-3058.875977,55.07671356,4.108009338,4.108009338,1.040379286,0,1,1909,5,4051.5,52.52952957,28.99902534,9,350,2.438126087,1
Swaziland,3524.486328,-3058.875977,127.6859283,5.047059536,5.047059536,0.0813547,0,1,1909,5,4051.5,51.6187439,29.71085739,9,339,3.068793058,1
Swaziland,3525.486328,-3058.875977,135.0144806,5.986109257,5.986109257,0.87766993,0,1,1909,5,4051.5,50.71132278,30.4389019,9,322,4.144955635,1
Swaziland,3526.486328,-3058.875977,75.09088898,6.925158978,6.925158978,1.819174886,0,1,1909,5,4051.5,49.80744553,31.18202019,9,310,2.608072281,1
Swaziland,3527.486328,-3058.875977,56.61162567,7.864208698,7.864208698,2.692859888,0,1,1909,5,4051.5,48.90731049,31.93916321,9,283,2.56935668,0
Swaziland,3528.486328,-3058.875977,27.76121521,8.803257942,8.803257942,3.56654501,0,2,1909,5,4051.5,48.01112747,32.0706749,9,263,1.947721839,0
Swaziland,3529.486328,-3058.875977,0.42673111,9.742307663,9.742307663,4.440229893,0,2,1909,0,4051.5,47.11912155,31.614748,9,247,3.29929924,0
Swaziland,3530.486328,-3058.875977,0.42673111,10.68135834,10.68135834,5.317400455,0,4,1900,0,4051.5,46.23153687,31.06017303,9,229,1.087816238,0
Swaziland,3531.486328,-3058.875977,0.42673111,11.62040806,11.62040806,5.653687477,0,4,1900,0,4051.5,45.34863281,30.27770996,8,247,0.472563267,0
Swaziland,3532.486328,-3058.875977,0.42673111,12.55945778,12.55945778,5.796459198,0,4,1900,0,4051.5,44.47068405,29.50839043,8,223,1.523645997,1
Swaziland,3533.486328,-3058.875977,0.42673111,13.4985075,13.4985075,5.728005886,0,3,1900,5,4051.5,43.59799576,28.75326729,8,246,0.769248486,0
Swaziland,3534.486328,-3058.875977,0.42673111,14.43755722,14.43755722,4.741105556,0,2,1900,5,4051.5,42.73088455,28.01349258,8,238,0.896572888,0
Swaziland,3535.486328,-3058.875977,0.42673111,15.37660694,15.37660694,3.754205704,0,2,1900,5,4051.5,41.86970139,27.29031181,9,263,1.758159876,0
Swaziland,3536.486328,-3058.875977,0.42673111,16.27294922,16.27294922,2.767305851,0,2,1900,5,4051.5,41.01481628,26.58507919,9,238,2.958036661,0
Swaziland,3537.486328,-3058.875977,0.42673111,16.92825508,16.92825508,1.78040576,0,2,1892,5,4051.5,40.16663361,25.89926338,8,236,3.398868322,0
Swaziland,3538.486328,-3058.875977,2.028609991,17.58356094,17.58356094,0.793505788,0,1,1892,5,4051.5,39.32558823,25.23444366,8,237,3.971398354,1
Swaziland,3539.486328,-3058.875977,2.715130329,18.23886871,18.23886871,0.193394184,0,2,1892,5,4051.5,38.49214554,24.59232712,8,251,0.616137326,0
Swaziland,3540.486328,-3058.875977,2.715130329,18.89417458,18.89417458,1.106867552,0,2,1892,5,4051.5,37.6668129,23.97473335,8,237,0.739654183,0
Swaziland,3541.486328,-3058.875977,2.715130329,19.54948235,19.54948235,2.002127647,0,2,1892,5,4051.5,36.85012817,23.38360977,8,258,1.523645997,1
Swaziland,3542.486328,-3058.875977,2.715130329,20.20478821,20.20478821,2.897387505,0,2,1892,5,4051.5,36.04269028,22.8210125,8,223,1.167010188,1
Swaziland,3543.486328,-3058.875977,2.715130329,20.86009598,20.86009598,3.7926476,0,3,1892,5,4051.5,35.24512482,22.28909874,8,211,1.087816238,0
Swaziland,3544.486328,-3058.875977,2.225104332,21.51540184,21.51540184,4.687907696,0,5,1892,5,4051.5,34.45812225,21.79011917,8,217,1.598673701,0
Swaziland,3545.486328,-3058.875977,6.319272995,22.1707077,22.1707077,4.035924435,0,5,1892,5,4051.5,33.68242264,21.32638359,8,240,0.668290257,1
Swaziland,3546.486328,-3058.875977,18.00661278,22.82601547,22.82601547,3.038541079,0,3,1892,5,4051.5,32.91882324,20.90023804,8,235,2.92017746,1
Swaziland,3547.486328,-3058.875977,14.07741165,23.48132133,23.48132133,2.041157961,0,2,1892,5,4051.5,32.16819,20.51402855,8,259,1.609105825,1
Swaziland,3548.486328,-3058.875977,16.75957108,23.89559174,23.89559174,1.043775082,0,2,1892,5,4051.5,31.43144417,20.17004395,8,254,1.913067579,1
Swaziland,3549.486328,-3058.875977,7.926021099,24.08254433,24.08254433,0.046392046,0,1,1892,5,4051.5,30.70959282,19.87048149,9,272,1.523645997,1
Swaziland,3550.486328,-3058.875977,9.269479752,24.30922508,24.30922508,0.950990915,0,1,1892,5,4051.5,30.00370789,19.61737442,8,239,1.690241575,1
Swaziland,3551.486328,-3058.875977,5.153346062,24.57453918,24.57453918,1.948373914,0,3,1892,5,4051.5,29.31494141,19.41254044,8,215,1.377512574,1
Swaziland,3552.486328,-3058.875977,10.46855736,24.87724876,24.87724876,2.945756912,0,4,1892,5,4051.5,28.64453125,19.25752068,8,221,1.823544145,1
Swaziland,3553.486328,-3058.875977,12.86758232,25.21600914,25.21600914,3.943139791,0,4,1892,5,4051.5,27.99379539,19.15352249,8,219,1.417432666,1
Swaziland,3554.486328,-3058.875977,25.20167542,25.58938599,25.58938599,4.940522671,0,5,1892,5,4051.5,27.36413574,19.1013813,8,221,0.761957705,0
Swaziland,3555.486328,-3058.875977,27.75829697,25.99588776,25.99588776,5.937905788,0,6,1892,6,4051.5,26.75704193,19.10152245,8,183,1.204654455,0
Swaziland,3556.486328,-3058.875977,34.82753754,26.43398857,26.43398857,6.935288906,0,6,1892,6,4051.5,26.17408371,19.15394211,8,163,0.80471158,0
Swaziland,3557.486328,-3058.875977,33.7041893,26.90214348,26.90214348,7.866316319,0,8,1892,6,4051.5,25.61690903,19.25821495,8,151,0.908937931,1
Swaziland,3558.486328,-3058.875977,64.89060974,27.39881134,27.39881134,6.944423676,0,8,1892,6,4051.5,25.0872364,19.41350555,8,159,2.76352334,1
Swaziland,3559.486328,-3058.875977,68.28226471,27.922472,27.922472,6.022530556,0,8,1892,6,4051.5,24.58684158,19.61860275,9,154,1.512623429,1
Swaziland,3560.486328,-3058.875977,62.13293839,28.47137451,28.47137451,5.102982044,0,6,1892,6,4051.5,24.1175499,19.8719635,9,163,1.28965807,1
Swaziland,3561.486328,-3058.875977,43.17263031,29.02926254,29.02926254,4.213761806,0,6,1892,6,4051.5,23.68120766,20.17176819,9,196,1.9043051,1
Swaziland,3562.486328,-3058.875977,42.66019058,29.58715057,29.58715057,3.386908293,0,4,1892,6,4051.5,23.27966881,20.51598358,8,193,1.436976314,1
Swaziland,3563.486328,-3058.875977,29.88707161,29.94106483,29.94106483,2.680766582,0,3,1892,6,4051.5,22.9147625,20.90241623,8,238,8.331460953,1
Swaziland,3564.486328,-3058.875977,25.87692451,30.29197121,30.29197121,2.214016914,0,3,1883,7,4051.5,22.58826447,21.32876778,8,263,7.837218285,1
Swaziland,3565.486328,-3058.875977,20.08081245,30.67148018,30.67148018,1.746459603,0,3,1883,7,4051.5,22.30186272,21.79269791,8,329,13.14936447,1
Swaziland,3566.486328,-3058.875977,21.5146637,31.07854462,31.07854462,1.112934947,0,3,1883,7,4051.5,22.05711746,22.29186058,9,556,2.32587862,1
Swaziland,3567.486328,-3058.875977,99.15720367,31.5120945,31.5120945,0.13734135,0,2,1883,7,4051.5,21.8554306,22.82394218,9,570,0.908937931,1
Swaziland,3568.486328,-3058.875977,121.0754547,31.97105217,31.97105217,0.862553716,0,2,1874,7,4051.5,21.69799995,23.38669968,9,553,0.633998632,1
Swaziland,3569.486328,-3058.875977,108.0184174,32.45434189,32.45434189,1.862448812,0,2,1874,7,4051.5,21.58579445,23.97797012,9,504,1.204654455,1
Swaziland,3570.486328,-3058.875977,3.579050064,32.96089554,32.96089554,2.862343788,0,4,1874,7,4051.5,21.51952362,24.59569931,9,520,10.21165562,0
Swaziland,3571.486328,-3058.875977,3.07380724,33.48965073,33.48965073,3.862238884,0,4,1874,7,4051.5,21.4996109,25.23794365,8,482,5.905050755,1
Swaziland,3572.486328,-3058.875977,3.07380724,34.03957748,34.03957748,4.86213398,0,5,1865,7,4051.5,21.52618599,25.90287971,4,410,9.66564846,1
Swaziland,3573.486328,-3058.875977,4.228646278,34.42912674,34.42912674,5.862029076,0,7,1865,6,4051.5,21.59907532,26.58880424,8,388,10.71425343,1
Swaziland,3574.486328,-3058.875977,3.458754301,34.74775314,34.74775314,6.861924171,0,7,1865,6,4051.5,21.71781349,27.29413605,8,470,1.616023064,1
Swaziland,3575.486328,-3058.875977,3.07380724,35.06638336,35.06638336,6.839687347,0,9,1865,6,4051.5,21.88165474,28.01740837,8,394,4.151638508,1
Swaziland,3576.486328,-3058.875977,3.362514257,35.38501358,35.38501358,5.846861362,0,5,1865,6,4051.5,22.08959389,28.75726891,8,367,11.14239979,1
Swaziland,3577.486328,-3058.875977,1.318228245,35.7036438,35.7036438,4.854035854,0,5,1865,6,4051.5,22.3404026,29.51247025,8,347,3.960207462,1
Swaziland,3428.486328,-3057.875977,17.69690514,13.81660557,13.81660557,7.045624733,0,3,2067,6,591.6660156,11.59024906,35.65638351,10,1315,5.662219524,1
Swaziland,3429.486328,-3057.875977,19.94566917,14.05930901,14.05930901,7.228636265,0,3,2067,6,591.6660156,12.37491894,35.88464737,10,1219,1.056587815,1
Swaziland,3430.486328,-3057.875977,1.120263815,14.2581625,14.2581625,7.478096008,0,5,2058,6,591.6660156,13.18875885,36.1391449,10,1273,11.66555023,1
Swaziland,3431.486328,-3057.875977,1.120263815,14.52330017,14.52330017,7.614076614,0,6,2058,6,591.6660156,14.02669334,36.41933441,10,1296,9.771774292,1
Swaziland,3432.486328,-3057.875977,1.120263815,14.85117054,14.85117054,7.315199375,0,6,2058,6,591.6660156,14.88465214,36.72462082,2,1307,2.16714859,1
Swaziland,3433.486328,-3057.875977,1.120263815,15.1063509,15.1063509,7.137213707,0,6,2058,6,591.6660156,15.75936604,37.05438995,2,1239,8.029281616,1
Swaziland,3434.486328,-3057.875977,1.120263815,14.98087311,14.98087311,7.08987093,0,6,2041,6,591.6660156,16.64819336,37.40799332,10,1187,10.06698513,0
Swaziland,3435.486328,-3057.875977,1.120263815,14.8862257,14.8862257,6.765339851,0,6,2041,6,165.5879974,17.34173965,37.78475571,10,1425,0.52833879,0
Swaziland,3436.486328,-3057.875977,1.120263815,14.71866035,14.71866035,6.196858406,0,5,2041,6,165.5879974,16.71175194,38.18400192,10,1405,12.43306828,1
Swaziland,3437.486328,-3057.875977,0.953711748,14.55109501,14.55109501,5.325153351,0,5,2049,6,165.5879974,16.11922455,38.60502243,2,1420,9.552060127,1
Swaziland,3438.486328,-3057.875977,0.769440234,14.38352966,14.38352966,4.453447819,0,4,2049,6,165.5879974,15.56843472,39.04712296,2,1312,10.287323,1
Swaziland,3439.486328,-3057.875977,0.765896499,14.21596432,14.21596432,3.581742764,0,3,2049,6,165.5879974,15.06396008,39.50959396,2,1237,14.7610178,1
Swaziland,3440.486328,-3057.875977,0.765896499,14.04839897,14.04839897,2.71003747,0,3,2049,6,165.5879974,14.61059952,39.99172211,2,1333,16.62475204,1
Swaziland,3441.486328,-3057.875977,0.765896499,13.88083363,13.88083363,1.891577244,0,1,2058,6,165.5879974,14.21324539,40.49281311,2,1415,6.111087799,1
Swaziland,3442.486328,-3057.875977,0.765896499,13.71326828,13.71326828,1.132871628,0,1,2058,6,165.5879974,13.87670994,41.01216888,2,1382,10.95977211,1
Swaziland,3443.486328,-3057.875977,0.765896499,13.54573345,13.54573345,0.374165893,0,0,2058,6,165.5879974,13.6055069,41.54910278,2,1414,8.885807037,0
Swaziland,3444.486328,-3057.875977,0.783221662,13.41655731,13.41655731,0.334529459,0,0,2058,6,165.5879974,13.4036026,40.74546432,2,1430,2.115093946,0
Swaziland,3445.486328,-3057.875977,0.869847715,13.36118031,13.36118031,0.856379032,0,0,2014,6,165.5879974,13.27415943,39.80672073,8,1380,3.445952892,0
Swaziland,3446.486328,-3057.875977,1.070230603,13.36637592,13.36637592,1.378228545,0,1,2014,6,165.5879974,13.21930504,38.8710289,9,1348,6.588528633,0
Swaziland,3447.486328,-3057.875977,1.788078904,13.37711906,13.37711906,1.923180223,0,1,2014,6,165.5879974,13.2399683,37.93862152,10,1334,18.23337173,0
Swaziland,3448.486328,-3057.875977,1.840054154,13.32524967,13.32524967,2.623980284,0,2,2014,6,165.5879974,13.33579826,37.00974274,10,1343,8.532149315,0
Swaziland,3449.486328,-3057.875977,1.762871623,13.15805912,13.15805912,3.331130505,0,3,1979,5,165.5879974,13.50519371,36.08466339,10,1323,5.306221008,0
Swaziland,3450.486328,-3057.875977,24.3259449,12.99086857,12.99086857,4.038280964,0,3,1979,5,165.5879974,13.74543476,35.16368866,8,1294,1.061856389,1
Swaziland,3451.486328,-3057.875977,29.9762764,12.82367706,12.82367706,4.745430946,0,4,1979,5,165.5879974,14.05288982,34.22200394,9,1224,2.125607252,1
Swaziland,3452.486328,-3057.875977,29.7575016,12.39000034,12.39000034,4.677545547,0,4,1979,5,165.5879974,14.42326069,33.24336243,14,1187,4.828671455,1
Swaziland,3453.486328,-3057.875977,15.54815769,11.8170166,11.8170166,4.559619427,0,4,1979,5,165.5879974,14.85184097,32.26602936,14,1026,3.379191399,1
Swaziland,3454.486328,-3057.875977,12.62957287,11.24403191,11.24403191,4.504731178,0,4,1979,5,165.5879974,15.33375168,31.29012489,2,1073,10.61832047,0
Swaziland,3455.486328,-3057.875977,18.45090485,10.67104816,10.67104816,4.615095139,0,4,1979,5,165.5879974,15.86413097,30.31579399,2,1118,8.380815506,1
Swaziland,3456.486328,-3057.875977,19.6970768,10.09806442,10.09806442,4.497939587,0,4,1979,5,165.5879974,16.43829155,29.34319115,2,1056,7.072136879,0
Swaziland,3457.486328,-3057.875977,30.26223755,9.525080681,9.525080681,3.573724985,0,3,1988,5,165.5879974,17.0518074,28.37249184,9,1077,9.069945335,0
Swaziland,3458.486328,-3057.875977,33.77190018,8.845683098,8.845683098,2.703989506,0,3,1988,5,165.5879974,17.70059013,27.40389824,2,1127,10.24565029,0
Swaziland,3459.486328,-3057.875977,37.26044846,8.038071632,8.038071632,1.961049438,0,1,1988,5,165.5879974,18.38090324,26.43764496,2,1111,12.23186684,0
Swaziland,3460.486328,-3057.875977,22.9340477,7.23045969,7.23045969,1.305095911,0,1,1971,5,165.5879974,19.08937836,25.47399712,8,1090,9.336013794,0
Swaziland,3461.486328,-3057.875977,14.19191456,6.422848225,6.422848225,1.008619666,0,1,1971,5,165.5879974,19.82299423,24.5132618,11,1183,12.23186684,0
Swaziland,3462.486328,-3057.875977,14.17970657,5.615236759,5.615236759,0.985125005,0,1,1971,5,165.5879974,20.57906342,23.55579376,2,1042,8.196768761,0
Swaziland,3463.486328,-3057.875977,14.17970657,4.807625294,4.807625294,0.730848074,0,1,1971,5,165.5879974,21.35519981,22.60200882,2,1098,17.4637661,0
Swaziland,3464.486328,-3057.875977,20.06200981,4.000013351,4.000013351,0.825356543,0,1,1971,5,165.5879974,22.14929581,21.65239525,2,1106,13.98716736,0
Swaziland,3465.486328,-3057.875977,57.04311371,3.194793224,3.194793224,1.203006983,0,1,1971,5,165.5879974,22.95948601,20.70752716,14,918,14.35431099,0
Swaziland,3466.486328,-3057.875977,53.42555237,2.489181995,2.489181995,0.293998837,6,1,1971,5,165.5879974,23.78412819,19.76808357,14,909,9.113287926,0
Swaziland,3467.486328,-3057.875977,31.51527405,2.00570941,2.00570941,0.680229366,0,1,1971,6,165.5879974,24.62176895,18.83487511,8,894,5.107914448,0
Swaziland,3468.486328,-3057.875977,14.17970657,1.572615504,1.572615504,1.654457569,0,2,1953,6,165.5879974,25.47112465,17.90888023,8,1011,14.77760601,0
Swaziland,3469.486328,-3057.875977,14.07600498,1.139521599,1.139521599,2.628685713,0,2,1953,6,165.5879974,26.33106422,16.99127388,9,1333,8.587856293,1
Swaziland,3470.486328,-3057.875977,96.68454742,0.706427753,0.706427753,3.435613632,0,3,1953,6,165.5879974,27.2005825,16.08349609,9,1309,6.499657154,0
Swaziland,3471.486328,-3057.875977,95.39408112,0.273333848,0.273333848,3.420857668,0,3,1953,6,165.5879974,28.07879066,15.1873064,10,1042,22.48250771,0
Swaziland,3472.486328,-3057.875977,145.6395111,0.141449615,0.141449615,3.534789562,5,4,1935,6,165.5879974,28.96489525,14.30488396,9,1005,15.23975182,0
Swaziland,3473.486328,-3057.875977,230.0102692,0.212016582,0.212016582,3.909501791,5,4,1935,6,165.5879974,29.85819626,13.43894005,9,803,11.25041008,0
Swaziland,3474.486328,-3057.875977,239.3171234,1.017779589,1.017779589,4.480365276,5,4,1935,6,165.5879974,30.75806618,12.59287739,9,834,18.84352684,0
Swaziland,3475.486328,-3057.875977,254.912796,1.918179393,1.918179393,5.182966232,5,3,1935,6,165.5879974,31.66394424,11.77098083,9,843,9.920025826,0
Swaziland,3476.486328,-3057.875977,141.7738647,2.817831278,2.817831278,5.970980167,5,3,1953,6,165.5879974,32.57532883,10.97867966,9,883,15.36598492,1
Swaziland,3477.486328,-3057.875977,90.22386169,3.098677397,3.098677397,6.814842224,5,3,1953,6,165.5879974,33.4917717,10.22285843,10,908,22.4065361,0
Swaziland,3478.486328,-3057.875977,97.25440216,3.379523754,3.379523754,7.688345432,0,4,1953,6,165.5879974,34.4128685,9.512216568,9,773,8.690041542,0
Swaziland,3479.486328,-3057.875977,107.6479034,3.660369873,3.660369873,8.563607216,0,4,1953,6,165.5879974,35.33825684,8.857634544,9,785,7.213006496,0
Swaziland,3480.486328,-3057.875977,127.5937119,3.941215992,3.941215992,9.455042839,0,4,1935,5,165.5879974,36.26760483,8.272431374,10,917,7.486467361,0
Swaziland,3481.486328,-3057.875977,107.1637955,4.203327179,4.203327179,10.3663063,0,4,1935,5,165.5879974,37.20061493,7.772294044,9,781,11.13048649,0
Swaziland,3482.486328,-3057.875977,87.62320709,4.404481411,4.404481411,11.29259777,0,4,1935,5,165.5879974,38.13702393,7.374549866,9,634,5.249742508,0
Swaziland,3483.486328,-3057.875977,72.36188507,4.68948555,4.68948555,12.23050404,5,3,1918,5,165.5879974,39.07658386,7.096436501,9,641,7.782827377,0
Swaziland,3484.486328,-3057.875977,81.26153564,5.154972076,5.154972076,13.17754555,5,3,1918,5,165.5879974,40.01906967,6.952326298,9,589,10.69683552,0
Swaziland,3485.486328,-3057.875977,145.3031006,5.751496315,5.751496315,14.13188457,0,2,1918,5,165.5879974,40.9642868,6.950559139,9,544,5.40615797,0
Swaziland,3486.486328,-3057.875977,206.3597412,6.372996807,6.372996807,15.09213829,0,2,1918,5,165.5879974,41.91204453,7.09124136,9,536,12.19229889,0
Swaziland,3487.486328,-3057.875977,63.16480637,6.994497299,6.994497299,15.52932644,0,2,1918,5,165.5879974,42.8621788,7.366215706,9,464,2.571522951,0
Swaziland,3488.486328,-3057.875977,65.63960266,7.480833054,7.480833054,15.91897583,0,1,1918,5,165.5879974,43.81452942,7.761221409,8,423,4.014464378,0
Swaziland,3489.486328,-3057.875977,56.34039688,7.714292049,7.714292049,16.35698318,6,1,1918,0,165.5879974,44.76895905,8.259055138,9,405,7.045009136,0
